Season,Theme,Artist,Song Title,Link,Author,Author ID,Submission Timestamp
Season 3,Simply Sampled,Willie Colón,La Murga,https://open.spotify.com/track/5O2Id1rWAmR9ff9kGUfikf?si=h6VYZWPEQvSkXbQnKQBsjA,wynterdelrey,834964241844535316,2023-06-08 02:23:56.040000+00:00
Season 3,Simply Sampled,Jazmine Sullivan,Switch!,https://open.spotify.com/track/7trIVrh1zfKYcfFgtJu4Dw?si=1bnc0smBRX6ejgPqe9MrPg,mal.rowe,968253415123718144,2023-06-08 03:19:05.499000+00:00
Season 3,Simply Sampled,,,https://youtu.be/DdNa0HWulxQ,mal.rowe,968253415123718144,2023-06-08 03:19:05.499000+00:00
Season 3,Simply Sampled,Ethel Cain,Head in the Wall,https://open.spotify.com/track/7HK2QOfUcPFSWTemhWMTDn?si=51p3f0KKS-ek2hSGO8CK4A,madephine,329391618824208385,2023-06-08 04:41:58.577000+00:00
Season 3,Simply Sampled,Title Fight,Head in the Ceiling Fan,https://open.spotify.com/track/449LuMpoIOhxnW2B246Aau?si=C6eUvEUHQueGicPJgxTrsQ,madephine,329391618824208385,2023-06-08 04:41:58.577000+00:00
Season 3,Simply Sampled,Daniel Caesar,CYANIDE,https://open.spotify.com/track/3uouaAVXpQR3X8RYkJyitQ?si=1BoXt1FYTVyDE-UPLGaFMQ,dalrohs,791542639711092768,2023-06-08 08:00:44.321000+00:00
Season 3,Simply Sampled,Tommy James & The Shondells,Candy Maker,https://open.spotify.com/track/2v4bumIfHrDlSSY59S8AKq?si=6etaR7aIQVesndIy1GS-mA,dalrohs,791542639711092768,2023-06-08 08:00:44.321000+00:00
Season 3,Simply Sampled,88rising,Plans (feat. Vory),https://open.spotify.com/track/2W8d6AkRCP2qD89z1zK5MJ?si=2gwaPqMzRjWgcGKgnhXMuw&context=spotify%3Atrack%3A2W8d6AkRCP2qD89z1zK5MJ,avocadoexists,618452080054632478,2023-06-08 14:28:13.203000+00:00
Season 3,Simply Sampled,LCD Soundsystem,Dance Yrself Clean,https://open.spotify.com/track/2cmRpmO04TLaKPzmAzySYZ?si=jfT8maWaRtyaHh3SlLIt3A&context=spotify%3Atrack%3A2cmRpmO04TLaKPzmAzySYZ,avocadoexists,618452080054632478,2023-06-08 14:28:13.203000+00:00
Season 3,Simply Sampled,Rihanna,Same Ol’ Mistakes,https://open.spotify.com/track/6RtzmszGXs32TRhv5zTKNM?si=TPV3LGh2SU6t4-7cO-P-Gw,floridakilo,620710407115374612,2023-06-08 17:40:03.320000+00:00
Season 3,Simply Sampled,Tame Impala,"New Person, Same Old Mistakes",https://open.spotify.com/track/52ojopYMUzeNcudsoz7O9D?si=5RcUJ_3dTJuufXd3ouCqrA,floridakilo,620710407115374612,2023-06-08 17:40:03.320000+00:00
Season 3,Simply Sampled,BABYMETAL,Awadama Fever,https://open.spotify.com/track/05427lqUGMSQqROzMnB3uM?si=0204b9c527754df3,bradtesco,669710835924336644,2023-06-08 18:21:52.358000+00:00
Season 3,Simply Sampled,,,https://www.youtube.com/watch?v=GxZuq57_bYM&t,bradtesco,669710835924336644,2023-06-08 18:21:52.358000+00:00
Season 3,Simply Sampled,Yung Lean,Bliss,https://open.spotify.com/track/2hkGd89f1mtUp19libeWmR?si=I8fpKmoJQIyaKPT0gd_6sQ&context=spotify%3Asearch%3Ablis,y2kbbe,463498832702078977,2023-06-08 18:34:33.585000+00:00
Season 3,Simply Sampled,,,https://youtu.be/OC5ndy6PxBo),y2kbbe,463498832702078977,2023-06-08 18:34:33.585000+00:00
Season 3,Simply Sampled,ROSALÍA,BAGDAD - Cap.7: Liturgia,https://open.spotify.com/track/1zZ7vl1amOLI4GE5oUn0YB?si=YkAyrTz6TfmhjkiCwq9pLQ&context=spotify%3Asearch%3Abagd,awnes,106913395608961024,2023-06-08 19:15:53.488000+00:00
Season 3,Simply Sampled,Justin Timberlake,Cry Me a River,https://open.spotify.com/track/7Lf7oSEVdzZqTA0kEDSlS5?si=iUTVgXd7TOCCnIjzWLCpfw&context=spotify%3Asearch%3Acry%2Bme%2Ba%2Br,awnes,106913395608961024,2023-06-08 19:15:53.488000+00:00
Season 3,Simply Sampled,AC/DC,You Shook Me All Night Long,https://open.spotify.com/track/2SiXAy7TuUkycRVbbWDEpo?si=7ea586ab5b124103,bxtterfinger,456226577798135808,2023-06-08 19:20:11.256000+00:00
Season 3,Simply Sampled,,,https://youtu.be/DpNrqxBWxQM,Deleted User,456226577798135808,2023-06-08 19:20:11.256000+00:00
Season 3,Simply Sampled,KAROL G,MIENTRAS ME CURO DEL CORA,https://open.spotify.com/track/6otePxalBK8AVa20xhZYVQ?si=l_t_qk1-QNmhJ7tk7LsBWA,marsie08,614890579213418507,2023-06-08 19:37:22.409000+00:00
Season 3,Simply Sampled,Bobby McFerrin,Don't Worry Be Happy,https://open.spotify.com/track/4hObp5bmIJ3PP3cKA9K9GY?si=PpR25MErSSKX8H2aownxnw,marsie08,614890579213418507,2023-06-08 19:37:22.409000+00:00
Season 3,Simply Sampled,,,https://youtu.be/N1BjOf6l4-A,marsie08,614890579213418507,2023-06-08 19:37:22.409000+00:00
Season 3,Simply Sampled,BTS,Am I Wrong,https://open.spotify.com/track/7BFVLQASwcGrxEPsz1teIW?si=k16Q1plaQ8OBirYvhNEviA,chilly9909,728333691318960159,2023-06-08 19:48:48.173000+00:00
Season 3,Sad Girl Hours,PinkPantheress,Nineteen,https://open.spotify.com/track/5XmI1062gtk39XjFMRye0K?si=dd4af86512024ac5,Deleted User,456226577798135808,2023-06-09 01:36:26.254000+00:00
Season 3,Sad Girl Hours,Mon Laferte,Flaco,https://open.spotify.com/track/3HMYsT5mnqQ57tVjvqlETb?si=86a261e1b15444aa,wynterdelrey,834964241844535316,2023-06-09 01:45:14.971000+00:00
Season 3,Sad Girl Hours,FKA twigs,mirrored heart,https://open.spotify.com/track/7kofQ4W8kA6nOzyXdPz7ny?si=69vfE1QATo20-Mb0MrORSA&context=spotify%3Aalbum%3A3DMR3yM5crnt1dG9lLaMTZ,y2kbbe,463498832702078977,2023-06-09 06:10:11.025000+00:00
Season 3,Sad Girl Hours,BTS,Spring Day,https://open.spotify.com/track/2j1fFjWHCI9KJSwcuYAOyF?si=ad443bb31ddf470c,chilly9909,728333691318960159,2023-06-09 08:22:35.555000+00:00
Season 3,Sad Girl Hours,Ghost,Life Eternal,https://open.spotify.com/track/5fXQmRFO1CDN04HtUVNCUh?si=0fccf63154d4478c,hamadsversion,311132349008052226,2023-06-09 09:09:13.539000+00:00
Season 3,Sad Girl Hours,BABYMETAL,"No Rain, No Rainbow",https://open.spotify.com/track/3gcOm1V1Fklb8xpkfLRwvf?si=e33de1e0fe4b4885,bradtesco,669710835924336644,2023-06-09 09:54:06.677000+00:00
Season 3,Sad Girl Hours,Jazmine Sullivan,Forever Don't Last,https://open.spotify.com/track/37uAnLoFKVS5ttugqPuWIm?si=0uharg2QRuOpo-h5XxnJlQ,mal.rowe,968253415123718144,2023-06-09 13:48:48.661000+00:00
Season 3,Sad Girl Hours,AC/DC,Ride On,https://open.spotify.com/track/594ONMYoHlJnqHPEx98t08?si=_REiVNfyQgidr5h7U02Xkw&context=spotify%3Asearch%3Aride%2Bon,bxtterfinger,456226577798135808,2023-06-09 15:32:47.675000+00:00
Season 3,Sad Girl Hours,BoA,Time After Time,https://open.spotify.com/track/6LGcOydwjfaquaRgJwlPkK?si=6jHRgr8HQKiJ9oJe4IYyoQ,owains,360937517500989442,2023-06-09 15:54:40.586000+00:00
Season 3,Sad Girl Hours,NIKI,Backburner,https://open.spotify.com/track/4kkWvBCT6wq5NHoJjYRaPU?si=4zNsB4mjQbCOT_-_B97fow&context=spotify%3Atrack%3A4kkWvBCT6wq5NHoJjYRaPU,avocadoexists,618452080054632478,2023-06-09 16:03:59.782000+00:00
Season 3,Sad Girl Hours,Daniel Caesar,Cool,https://open.spotify.com/track/3g3GjHuxntUfUd4t23rGTZ?si=Xe7X0nTORuS5qf2fF9KWOA,dalrohs,791542639711092768,2023-06-09 16:19:01.241000+00:00
Season 3,Sad Girl Hours,Ethel Cain,Casings,https://open.spotify.com/track/4AsqvVXDyq4jCx7Mr02Qw4?si=7b45yLtCTDupwTZLOfpOQw,madephine,329391618824208385,2023-06-09 18:27:23.081000+00:00
Season 3,Sad Girl Hours,ROSALÍA,SAKURA,https://open.spotify.com/track/15pRGUlhmCxtewBs42ui1N?si=jfZeI7uTSpG4XLiInhIuQw&context=spotify%3Asearch%3Asaku,awnes,106913395608961024,2023-06-09 18:43:35.972000+00:00
Season 3,Sad Girl Hours,KAROL G,Lo Sabe Dios,https://open.spotify.com/track/3lbSlSHXPFThany9iJxRrV?si=FkMSHiShSeqY2PJoLt4y9g&context=spotify%3Aplaylist%3A37i9dQZF1DX7JVsTTEkyUT,marsie08,614890579213418507,2023-06-09 19:16:36.914000+00:00
Season 3,Takftul Travel,Ghost,Helvetesfonster,https://open.spotify.com/track/4wrygKG2MkSvA9Bhp9NdnX?si=e97175e39e9944d5,hamadsversion,311132349008052226,2023-06-10 06:04:04.476000+00:00
Season 3,Takftul Travel,BoA,MASAYUME CHASING,https://open.spotify.com/track/3Hg898AnfapEcgRwa4PT9L?si=3DTechK8RnKrzjU2jWJlTA,owains,360937517500989442,2023-06-10 12:06:25.935000+00:00
Season 3,Takftul Travel,Daniel Caesar,Streetcar,https://open.spotify.com/track/7Cu2COdH93MnuireuKNiS3?si=H7XU9LvsS4-tbaaI7a1rQg,dalrohs,791542639711092768,2023-06-10 15:19:15.504000+00:00
Season 3,Takftul Travel,AC/DC,Play Ball,https://open.spotify.com/track/3fpzBeEHvuXKOl7QeVe1iz?si=59b81e0195a74738,Deleted User,456226577798135808,2023-06-11 05:32:26.835000+00:00
Season 3,Takftul Travel,Ethel Cain,A House In Nebraska,https://open.spotify.com/track/6UxAKocZd98MRn0u5obryV?si=_ywT9NdHT5CEw3tNyMLwXQ,madephine,329391618824208385,2023-06-11 23:47:01.403000+00:00
Season 3,Takftul Travel,,,https://youtu.be/PeoCGcNjFpA,madephine,329391618824208385,2023-06-11 23:47:17.964000+00:00
Season 3,Takftul Travel,Mon Laferte,Plata Ta Tá,https://open.spotify.com/track/0937IXPkSlckRCq1WoHSEl?si=2f0339248dd34205,wynterdelrey,834964241844535316,2023-06-12 01:24:49.041000+00:00
Season 3,Takftul Travel,Jazmine Sullivan,Stuttering,https://open.spotify.com/track/61WlyT5DgTyvTtv8YZaZaC?si=8aA4j2zcTJKTsozyVGy9CQ,mal.rowe,968253415123718144,2023-06-12 04:08:40.079000+00:00
Season 3,Takftul Travel,ROSALÍA,QUE NO SALGA LA LUNA - Cap.2: Boda,https://open.spotify.com/track/6HpgdL4zUpuyXCzvAhgR5a?si=Cy7eOTaZSm6eX9LhzbUzMQ&context=spotify%3Aalbum%3A355bjCHzRJztCzaG5Za4gq,awnes,106913395608961024,2023-06-12 05:04:04.981000+00:00
Season 3,Takftul Travel,FKA twigs,darjeeling (feat jorja smith & unknown t),https://open.spotify.com/track/1utTJXz5WzG0tONsJYKywl?si=X7_nOEjMTXO0febaAO1wmQ&context=spotify%3Asearch%3Adarjee,y2kbbe,463498832702078977,2023-06-12 05:49:54.235000+00:00
Season 3,Takftul Travel,NIKI,Every Summertime,https://open.spotify.com/track/68HocO7fx9z0MgDU0ZPHro?si=WHnBI6m-RlGs3BojkYMJuQ&context=spotify%3Atrack%3A68HocO7fx9z0MgDU0ZPHro,avocadoexists,618452080054632478,2023-06-12 14:16:06.158000+00:00
Season 3,Takftul Travel,KAROL G,PROVENZA,https://open.spotify.com/track/3HqcNJdZ2seoGxhn0wVNDK?si=zzHpcq5MTBCDDJMmDe3DXg,marsie08,614890579213418507,2023-06-12 17:56:38.110000+00:00
Season 3,Takftul Travel,PinkPantheress,Pain,https://open.spotify.com/track/50joO4a8FLtiRBr8vSPdzp?si=5162aa73ebe344b2,Deleted User,456226577798135808,2023-06-12 19:34:08.670000+00:00
Season 3,Takftul Travel,BABYMETAL,Shine,https://open.spotify.com/track/2qWPDAL7Tw34ZIzHVKHX2g?si=P-Dja6jmTd2vt9hFa0mu9Q,bradtesco,669710835924336644,2023-06-12 20:48:35.692000+00:00
Season 3,Opposites Attract,Arca,KLK,https://open.spotify.com/track/2ZFu40Ik8VsUE9H87W0MmZ?si=q9pI7R7ERMqlW_aSpV2aiw,madephine,329391618824208385,2023-06-14 06:28:10.399000+00:00
Season 3,Opposites Attract,Ethel Cain,Hard Times,https://open.spotify.com/track/7JPmhsHbjaDGmTCKBZxVVU?si=IkZKpP2MTp2qnlgJVWaHiQ,madephine,329391618824208385,2023-06-14 06:28:10.399000+00:00
Season 3,Opposites Attract,Mon Laferte,Si Tú Me Quisieras,https://open.spotify.com/track/7EySX8ldJHoeWjJhJyZ8Tq?si=oAJBDSEQQRWXAvCq8B12hw,avocadoexists,618452080054632478,2023-06-14 11:23:49.441000+00:00
Season 3,Opposites Attract,NIKI,See U Never,https://open.spotify.com/track/5nPdol1JZWJqG4OSHVzSCF?si=_FcvgixYQXerSBfCj4yBgw&context=spotify%3Atrack%3A5nPdol1JZWJqG4OSHVzSCF,avocadoexists,618452080054632478,2023-06-14 11:23:49.441000+00:00
Season 3,Opposites Attract,Ghost,Witch Image,https://open.spotify.com/track/0bog7rv4F6iffTSWcYQHeq?si=bd9cd6c6bf17402c,Deleted User,456226577798135808,2023-06-14 16:10:12.564000+00:00
Season 3,Opposites Attract,AC/DC,T.N.T.,https://open.spotify.com/track/7LRMbd3LEoV5wZJvXT1Lwb?si=pNtD9H_SRQu3tKqI_nzCJA,bxtterfinger,456226577798135808,2023-06-14 16:10:12.564000+00:00
Season 3,Opposites Attract,Daniel Caesar,Death & Taxes,https://open.spotify.com/track/7HnkUNPrhRurdGEm9nRYFH?si=u_xdxN3mSl-6Nnbn7jRx6A,marsie08,614890579213418507,2023-06-14 17:44:03.200000+00:00
Season 3,Opposites Attract,KAROL G,WATATI (feat. Aldo Ranks) [From Barbie The Album],https://open.spotify.com/track/6MZi5j60L80SZLBxN0bv8s?si=1uIM-_GaTNS4E79rOq5wfQ,marsie08,614890579213418507,2023-06-14 17:44:03.200000+00:00
Season 3,Opposites Attract,PinkPantheress,Just for Me,https://open.spotify.com/track/2g2iYtf7urmidG7t47N9wY?si=4af367ce626f4702,Deleted User,456226577798135808,2023-06-14 19:33:08.679000+00:00
Season 3,Opposites Attract,FKA twigs,killer,https://open.spotify.com/track/4QUzLCXrpHO4c6dGyZlpO2?si=7fe7982f755040cd,Deleted User,456226577798135808,2023-06-14 19:33:08.679000+00:00
Season 3,Opposites Attract,BoA,Forgive Me,https://open.spotify.com/track/4TXo3KpvdwHSdrPJlWDfgn?si=JdIA_fpDSA2jBcazQWiaBA,mal.rowe,968253415123718144,2023-06-14 20:39:14.840000+00:00
Season 3,Opposites Attract,Jazmine Sullivan,Need U Bad,https://open.spotify.com/track/7FwTn0LZZunjRl9Edp57sl?si=A1gDbZdOSh-bxEAOWj55iw,mal.rowe,968253415123718144,2023-06-14 20:39:14.840000+00:00
Season 3,"Introducing, Intros!",Daniel Caesar,Transform (feat. Charlotte Day Wilson),https://open.spotify.com/track/1jQfgl9WRle7D8a3GXLwaD?si=-4CrcjnRTLS99oHLqyoBdg,dalrohs,791542639711092768,2023-06-15 01:19:10.354000+00:00
Season 3,"Introducing, Intros!",AC/DC,Hells Bells,https://open.spotify.com/track/69QHm3pustz01CJRwdo20z?si=76253b1c8c7d44bf,bxtterfinger,456226577798135808,2023-06-15 01:22:23.533000+00:00
Season 3,"Introducing, Intros!",Ethel Cain,Ptolemaea,https://open.spotify.com/track/29LsI5izZL8txZEJhegSBs?si=lNZ0_-pjQnyQpIN8zZEDSw,madephine,329391618824208385,2023-06-15 06:59:59.519000+00:00
Season 3,"Introducing, Intros!",Ghost,Year Zero,https://open.spotify.com/track/3yiyZW5sYNg3VvIejh10sK?si=aab60f667f1042f8,hamadsversion,311132349008052226,2023-06-15 07:12:38.286000+00:00
Season 3,"Introducing, Intros!",NIKI,Keeping Tabs,https://open.spotify.com/track/2zz4plJxtgMIsQg5SMl2Bg?si=e70a9de444b24835,avocadoexists,618452080054632478,2023-06-15 10:09:35.075000+00:00
Season 3,"Introducing, Intros!",BoA,ID; Peace B,https://open.spotify.com/track/5rvP5mbQ48itt4dtosn9Yf?si=GQRVTJlBRGevswP3hoYhAg,owains,360937517500989442,2023-06-15 17:06:52.621000+00:00
Season 3,"Introducing, Intros!",The Weeknd,Blinding Lights (with ROSALÍA) - Remix,https://open.spotify.com/track/7MXgrcOQAJ5VwSNUL0lDd3?si=cY_eOc6MT9ieAYr0ofXNnw,awnes,106913395608961024,2023-06-15 17:14:26.984000+00:00
Season 3,"Introducing, Intros!",iLe,traguito,https://open.spotify.com/track/3t2nOnte5Wp9jbvMenZedH?si=OXAcAcNaSg2Eg0ghg_hWfA,wynterdelrey,834964241844535316,2023-06-15 17:14:31.907000+00:00
Season 3,"Introducing, Intros!",Jazmine Sullivan,Brand New,https://open.spotify.com/track/1Xg0ABGyvsHpWuwGiMlTSZ?si=eFzxg76MQ7CnmmYTBAGUVw,mal.rowe,968253415123718144,2023-06-15 17:30:01.266000+00:00
Season 3,"Introducing, Intros!",KAROL G,200 COPAS,https://open.spotify.com/track/0aZnyTWJNgdzYoOiaW8HKG?si=xZ1JDE8TT-SFGEbza9PKmg,marsie08,614890579213418507,2023-06-15 19:01:10.064000+00:00
Season 3,Slogan Serenade,Daniel Caesar,Who Hurt You?,https://open.spotify.com/track/23c9gmiiv7RCu7twft0Mym?si=arQgjxrYQVaMdd4lGE4RsQ,dalrohs,791542639711092768,2023-06-16 07:55:58.745000+00:00
Season 3,Slogan Serenade,Ghost,Call Me Little Sunshine,https://open.spotify.com/track/4xAmbn7xiy6wGOs4oaxv70?si=05a01c76596846e1,hamadsversion,311132349008052226,2023-06-16 14:10:44.243000+00:00
Season 3,Slogan Serenade,Mon Laferte,Amor Completo,https://open.spotify.com/track/00kIWJu9IHiQ6i0qJAU0Z9?si=2cf2c7582b9a4efd,wynterdelrey,834964241844535316,2023-06-17 05:04:28.364000+00:00
Season 3,Slogan Serenade,Ethel Cain,Unpunishable,https://open.spotify.com/track/0rbI98OPbfPnStDniKa9fe?si=86rc3HxlT6eovvOobnCJuw,madephine,329391618824208385,2023-06-17 05:46:54.707000+00:00
Season 3,Slogan Serenade,ROSALÍA,CHICKEN TERIYAKI,https://open.spotify.com/track/6hH6QJ9ZAO0Z6m7PfvLoXW?si=aJpOpzyzRUqr2ED7TDNpTA,awnes,106913395608961024,2023-06-17 15:15:36.023000+00:00
Season 3,Slogan Serenade,Jazmine Sullivan,Good Enough,https://open.spotify.com/track/4EciINfdxkLrRTAVizxjhx?si=pPTXyAmkRDqkQQwldAqy5,mal.rowe,968253415123718144,2023-06-17 16:05:35.939000+00:00
Season 3,Slogan Serenade,BoA,My Name,https://open.spotify.com/track/15wqZsAVQLMEqqUCIbz6Fp?si=l0Y8mQvhTYqyByyCuTjUbg,owains,360937517500989442,2023-06-17 16:38:29.784000+00:00
Season 3,Slogan Serenade,AC/DC,What Do You Do for Money Honey,https://open.spotify.com/track/6Th6ND8RQPywiyelecP5Lf?si=sO0YNA01SvqrgM9zI3YqlA,bxtterfinger,456226577798135808,2023-06-17 17:41:59.642000+00:00
Season 3,Slogan Serenade,KAROL G,"Ay, DiOs Mío!",https://open.spotify.com/track/1beTDCe7sT7fzm8WIKXicz?si=AXuWj8tPRSePwwm-FiUZRw,marsie08,614890579213418507,2023-06-17 18:32:32.431000+00:00
Season 3,Character vs Conflict,Mon Laferte,Nothing Else Matters,https://open.spotify.com/track/4LBwykZlCgJH5v2KBqRuCs?si=89ebf2f6e356410d,wynterdelrey,834964241844535316,2023-06-17 23:34:03.929000+00:00
Season 3,Character vs Conflict,Jazmine Sullivan,Call Me Guilty,https://open.spotify.com/track/4BxMkMaAnOv7OV2dCqb0X4?si=jtMvecK3Twiqg_rV8nEJrw,mal.rowe,968253415123718144,2023-06-17 23:48:02.801000+00:00
Season 3,Character vs Conflict,Ghost,SECULAR HAZE,https://open.spotify.com/track/778qeqoqQt2eNFfqdrVsyo?si=P1cDcEuKTvisiZj4-7CYRA,hamadsversion,311132349008052226,2023-06-18 03:53:09.474000+00:00
Season 3,Character vs Conflict,White Silas,White Light,https://open.spotify.com/track/1ayf8XPJykDzDRjaznKgbj?si=-gVAC24YSimvXUj876nXfg,madephine,329391618824208385,2023-06-18 06:36:52.801000+00:00
Season 3,Character vs Conflict,Daniel Caesar,Let Me Go,https://open.spotify.com/track/2gY6bnHgZd72p1VghRKCTN?si=dY2S7fFBSl-aqlroLnIB8w,dalrohs,791542639711092768,2023-06-18 13:05:48.380000+00:00
Season 3,Character vs Conflict,AC/DC,Rock 'N' Roll Singer,https://open.spotify.com/track/65Wa8Fu1ASV3B0dz2vwKNQ?si=hsvUVKBCQwW7_X-_TvapaA,bxtterfinger,456226577798135808,2023-06-18 16:13:08.499000+00:00
Season 3,Character vs Conflict,BoA,Breathe,https://open.spotify.com/track/2Y79S1WsgBZbCC3BJi1Z01?si=RmSPzt02TAiqzfdr_uk-hQ,owains,360937517500989442,2023-06-18 16:52:06.745000+00:00
Season 3,Character vs Conflict,KAROL G,GUCCI LOS PAÑOS,https://open.spotify.com/track/3CNbrXrUrEARw8zeKNCdYo?si=CyGUHgHPRS2Tj7-7Tyxlsw,marsie08,614890579213418507,2023-06-18 18:55:32.778000+00:00
Season 3,Sensual Sonnet,Ghost,Monstrance Clock,https://open.spotify.com/track/70dOLeFZQqrmIHdcJcazoT?si=7942e31bdbbc46f0,hamadsversion,311132349008052226,2023-06-19 00:22:26.606000+00:00
Season 3,Sensual Sonnet,Jazmine Sullivan,On It,https://open.spotify.com/track/4Xr6BbSSu5HhImp8vfxMbg?si=czgwvsgiTvWUl1hUcmhVuQ,mal.rowe,968253415123718144,2023-06-19 01:34:29.373000+00:00
Season 3,Sensual Sonnet,Mon Laferte,Caderas Blancas,https://open.spotify.com/track/4BMk6XhlXJW7ZgIS8vSBZk?si=67b9f54c32314139,wynterdelrey,834964241844535316,2023-06-19 02:29:13.180000+00:00
Season 3,Sensual Sonnet,Ethel Cain,Gibson Girl,https://open.spotify.com/track/2HhoibDFEwiioEa9Q5BErU?si=CyLcPWZaTJyGQt6ga_-tUw,madephine,329391618824208385,2023-06-20 06:08:05.450000+00:00
Season 3,Sensual Sonnet,AC/DC,Let Me Put My Love Into You,https://open.spotify.com/track/5XeMsYb1rWxQL1bUUaZajn?si=mAIQ9vFnTmSa2a_7EW5gTA,Deleted User,456226577798135808,2023-06-20 16:20:00.790000+00:00
Season 3,Sensual Sonnet,KAROL G,GATÚBELA,https://open.spotify.com/track/6Vn1vje8yMw2OY6IOk9dkH?si=M5vph715TCq4JYe_L_QwsA,marsie08,614890579213418507,2023-06-20 19:19:52.568000+00:00
Season 3,Sensual Sonnet,Daniel Caesar,Who Hurt You?,https://open.spotify.com/track/23c9gmiiv7RCu7twft0Mym?si=c4uLsm02RniyBNbqu2MFcg,dalrohs,791542639711092768,2023-06-20 19:27:02.451000+00:00
Season 3,Genesis,Ghost,Ritual,https://open.spotify.com/track/4hxd9xX8SNH0R2XSrXRATW?si=c019cd2f820e435b,hamadsversion,311132349008052226,2023-06-21 00:31:52.465000+00:00
Season 3,Evolution,Ghost,Hunter’s Moon,https://open.spotify.com/track/2jfQ2g1q0w8tbjN46rLpr2?si=822392ca934d441f,hamadsversion,311132349008052226,2023-06-21 00:31:52.465000+00:00
Season 3,Genesis,Ethel Cain,Knuckle Velvet,https://open.spotify.com/track/1OVzsIk3wEhf7WDWMzAiBH?si=3SkaBfVmThuTFDAMGtIqxA,madephine,329391618824208385,2023-06-21 07:04:56.487000+00:00
Season 3,Evolution,Ethel Cain,Family Tree,https://open.spotify.com/track/5l79pLYX6NwTa6FiT8Eoyo?si=rUv6ERvTR3ue97evUd_D8g,madephine,329391618824208385,2023-06-21 07:05:47.890000+00:00
Season 3,Genesis,AC/DC,Little Lover,https://open.spotify.com/track/4XyONPP3WOcquMO5WVj4mw?si=f6KpabnWRg-nPUZ4s5RD4A,bxtterfinger,456226577798135808,2023-06-21 19:48:36.949000+00:00
Season 3,Evolution,AC/DC,Rock N Roll Train,https://open.spotify.com/track/4feXJ5IC3avXsVW9WNFSag?si=JGdpCDzkTsG-xnIszt-Upg,bxtterfinger,456226577798135808,2023-06-21 19:48:36.949000+00:00
Season 3,Genesis,Jazmine Sullivan,Famous,https://open.spotify.com/track/1r4YsJRLFyNpIauUWVfYzQ?si=XhZsew4eSUaOa4bq4WCdzg,mal.rowe,968253415123718144,2023-06-21 20:24:51.983000+00:00
Season 3,Evolution,Jazmine Sullivan,Girl Like Me (feat. H.E.R.),https://open.spotify.com/track/2sXydP9vPEYUH4uAWotuGu?si=Erh_qBv5QLetzGC7E_9VVg,mal.rowe,968253415123718144,2023-06-21 20:24:51.983000+00:00
Season 3,Genesis,KAROL G,Ricos Besos,https://open.spotify.com/track/34sEHgvpf1gE9e6Q3tUStj?si=gMFA96LvThq72eQI-5v7mA,marsie08,614890579213418507,2023-06-21 20:28:40.367000+00:00
Season 3,Evolution,KAROL G,TQG,https://open.spotify.com/track/0DWdj2oZMBFSzRsi2Cvfzf?si=HjNaEabyQySBLRgXWB0Hdg,marsie08,614890579213418507,2023-06-21 20:28:40.367000+00:00
Season 3,Exercise in Evolution,,,https://youtu.be/p_BfxtMUjnc,marsie08,614890579213418507,2023-06-21 20:29:07.110000+00:00
Season 3,Evolution,Daniel Caesar,Pseudo,https://on.soundcloud.com/nEfta,dalrohs,791542639711092768,2023-06-21 20:58:30.468000+00:00
Season 3,Genesis,Daniel Caesar,TOO DEEP TO TURN BACK,https://open.spotify.com/track/63UNqAjFomMcZXc2InOxTC?si=IRlGZ_ChS5SdH59Pty05ug,dalrohs,791542639711092768,2023-06-21 20:58:30.468000+00:00
Season 3,Best Attribute,Ethel Cain,Western Nights,https://open.spotify.com/track/0CMlcNJpLFaQxMTLFYpFdg?si=V0u5fWm2RRinCFyvLX5S6w,madephine,329391618824208385,2023-06-22 06:44:02.092000+00:00
Season 3,Best Attribute,Ghost,Mummy Dust,https://open.spotify.com/track/0zL2CizOnEyMoT90JIZ8FF?si=848160135d164828,hamadsversion,311132349008052226,2023-06-22 13:43:30.980000+00:00
Season 3,Best Attribute,AC/DC,Thunderstruck,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj?si=HBp5KyWlTjaHUKbjn-4aSg,Deleted User,456226577798135808,2023-06-22 18:49:11.814000+00:00
Season 3,Best Attribute,Jazmine Sullivan,Put It Down,https://open.spotify.com/track/5LOlmXECWrB4LJjHjQJPS5?si=EEYwtYVYQyS-ASwTZbwttw,mal.rowe,968253415123718144,2023-06-22 18:57:28.128000+00:00
Season 3,Best Attribute,Daniel Caesar,Won't Live Here,https://open.spotify.com/track/6GMblDhPDP420uc77vmqTc?si=mo73Pm4rSRqTOYGNwFM02w,dalrohs,791542639711092768,2023-06-22 20:58:37.173000+00:00
Season 3,Best Music Video,AC/DC,Thunderstruck,,bxtterfinger,,
Season 3,Best Music Video,Jazmine Sullivan,Bust Your Windows,,mal.rowe,,
Season 3,Best Music Video,Daniel Caesar,Let Me Go,,dalrohs,,
Season 3,Best Music Video,Ethel Cain,Crush,,madephine,,
Season 3,Best Live Performance,AC/DC,"Hells Bells (Live At River Plate, December 2009)",,bxtterfinger,,
Season 3,Best Live Performance,Jazmine Sullivan,Masterpiece (Monalisa) [Legendas - PT/BR],,mal.rowe,,
Season 3,Best Live Performance,Daniel Caesar,Best Part | A COLORS SHOW,,dalrohs,,
Season 3,Best Live Performance,Ethel Cain,Thoroughfare (Live) | Vevo DSCVR Artists to Watch,,madephine,,
